case,region,hour,load_gwh,effective_generation_gwh,served_gwh,unserved_gwh,curtailed_gwh,storage_charge_input_gwh,storage_discharge_delivered_gwh,storage_conversion_loss_gwh,storage_state_start_gwh,storage_state_end_gwh
market_regional_reference,texas_gulf_storage_corridor,0,659.247,151.383,151.383,507.864,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,texas_gulf_storage_corridor,1,659.247,146.985,146.985,512.261,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,texas_gulf_storage_corridor,2,659.247,141.903,141.903,517.343,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,texas_gulf_storage_corridor,3,659.247,137.003,137.003,522.244,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,texas_gulf_storage_corridor,4,659.247,132.807,132.807,526.44,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,texas_gulf_storage_corridor,5,659.247,129.412,129.412,529.835,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,texas_gulf_storage_corridor,6,659.247,126.53,126.53,532.717,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,texas_gulf_storage_corridor,7,659.247,151.565,151.565,507.682,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,texas_gulf_storage_corridor,8,659.247,197.721,197.721,461.525,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,texas_gulf_storage_corridor,9,659.247,248.62,248.62,410.626,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,texas_gulf_storage_corridor,10,659.247,292.663,292.663,366.583,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,texas_gulf_storage_corridor,11,659.247,321.047,321.047,338.199,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,texas_gulf_storage_corridor,12,659.247,328.518,328.518,330.729,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,texas_gulf_storage_corridor,13,659.247,313.946,313.946,345.3,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,texas_gulf_storage_corridor,14,659.247,280.364,280.364,378.882,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,texas_gulf_storage_corridor,15,659.247,234.419,234.419,424.828,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,texas_gulf_storage_corridor,16,659.247,185.422,185.422,473.824,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,texas_gulf_storage_corridor,17,659.247,144.464,144.464,514.783,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,texas_gulf_storage_corridor,18,659.247,126.53,126.53,532.717,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,texas_gulf_storage_corridor,19,659.247,136.513,136.513,522.734,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,texas_gulf_storage_corridor,20,659.247,145.106,145.106,514.141,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,texas_gulf_storage_corridor,21,659.247,151.204,151.204,508.042,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,texas_gulf_storage_corridor,22,659.247,154.202,154.202,505.044,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,texas_gulf_storage_corridor,23,659.247,154.086,154.086,505.16,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,california_west_desert,0,476.123,68.462,68.462,407.661,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,california_west_desert,1,476.123,68.175,68.175,407.948,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,california_west_desert,2,476.123,67.315,67.315,408.808,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,california_west_desert,3,476.123,66.143,66.143,409.98,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,california_west_desert,4,476.123,64.943,64.943,411.18,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,california_west_desert,5,476.123,63.944,63.944,412.179,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,california_west_desert,6,476.123,63.269,63.269,412.853,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,california_west_desert,7,476.123,76.325,76.325,399.798,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,california_west_desert,8,476.123,133.805,133.805,342.317,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,california_west_desert,9,476.123,208.501,208.501,267.622,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,california_west_desert,10,476.123,282.21,282.21,193.913,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,california_west_desert,11,476.123,340.116,340.116,136.007,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,california_west_desert,12,476.123,371.323,371.323,104.8,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,california_west_desert,13,476.123,370.123,370.123,106.0,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,california_west_desert,14,476.123,336.745,336.745,139.378,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,california_west_desert,15,476.123,277.305,277.305,198.818,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,california_west_desert,16,476.123,202.949,202.949,273.173,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,california_west_desert,17,476.123,128.541,128.541,347.581,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,california_west_desert,18,476.123,72.112,72.112,404.01,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,california_west_desert,19,476.123,60.544,60.544,415.578,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,california_west_desert,20,476.123,62.743,62.743,413.379,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,california_west_desert,21,476.123,64.942,64.942,411.18,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,california_west_desert,22,476.123,66.788,66.788,409.334,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,california_west_desert,23,476.123,68.007,68.007,408.115,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,interior_wind_geothermal,0,512.747,122.943,122.943,389.804,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,interior_wind_geothermal,1,512.747,118.64,118.64,394.107,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,interior_wind_geothermal,2,512.747,114.275,114.275,398.472,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,interior_wind_geothermal,3,512.747,110.292,110.292,402.455,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,interior_wind_geothermal,4,512.747,106.815,106.815,405.933,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,interior_wind_geothermal,5,512.747,103.676,103.676,409.071,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,interior_wind_geothermal,6,512.747,105.888,105.888,406.86,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,interior_wind_geothermal,7,512.747,125.403,125.403,387.344,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,interior_wind_geothermal,8,512.747,151.28,151.28,361.468,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,interior_wind_geothermal,9,512.747,176.456,176.456,336.291,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,interior_wind_geothermal,10,512.747,195.519,195.519,317.229,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,interior_wind_geothermal,11,512.747,204.822,204.822,307.925,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,interior_wind_geothermal,12,512.747,202.835,202.835,309.913,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,interior_wind_geothermal,13,512.747,190.244,190.244,322.503,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,interior_wind_geothermal,14,512.747,169.763,169.763,342.984,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,interior_wind_geothermal,15,512.747,145.685,145.685,367.062,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,interior_wind_geothermal,16,512.747,123.351,123.351,389.396,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,interior_wind_geothermal,17,512.747,109.026,109.026,403.721,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,interior_wind_geothermal,18,512.747,112.344,112.344,400.403,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,interior_wind_geothermal,19,512.747,119.869,119.869,392.878,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,interior_wind_geothermal,20,512.747,125.334,125.334,387.414,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,interior_wind_geothermal,21,512.747,128.218,128.218,384.53,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,interior_wind_geothermal,22,512.747,128.472,128.472,384.275,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,interior_wind_geothermal,23,512.747,126.485,126.485,386.263,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_africa_middle_east_solar,0,622.622,63.941,63.941,558.681,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_africa_middle_east_solar,1,622.622,63.169,63.169,559.453,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_africa_middle_east_solar,2,622.622,62.153,62.153,560.469,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_africa_middle_east_solar,3,622.622,61.142,61.142,561.48,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_africa_middle_east_solar,4,622.622,60.334,60.334,562.288,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_africa_middle_east_solar,5,622.622,59.833,59.833,562.789,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_africa_middle_east_solar,6,622.622,59.625,59.625,562.997,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_africa_middle_east_solar,7,622.622,116.32,116.32,506.301,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_africa_middle_east_solar,8,622.622,216.978,216.978,405.644,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_africa_middle_east_solar,9,622.622,328.723,328.723,293.899,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_africa_middle_east_solar,10,622.622,427.676,427.676,194.946,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_africa_middle_east_solar,11,622.622,494.871,494.871,127.751,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_africa_middle_east_solar,12,622.622,517.975,517.975,104.647,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_africa_middle_east_solar,13,622.622,492.844,492.844,129.778,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_africa_middle_east_solar,14,622.622,424.069,424.069,198.553,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_africa_middle_east_solar,15,622.622,324.317,324.317,298.304,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_africa_middle_east_solar,16,622.622,212.693,212.693,409.928,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_africa_middle_east_solar,17,622.622,112.984,112.984,509.637,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_africa_middle_east_solar,18,622.622,57.774,57.774,564.848,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_africa_middle_east_solar,19,622.622,59.593,59.593,563.028,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_africa_middle_east_solar,20,622.622,61.413,61.413,561.209,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_africa_middle_east_solar,21,622.622,62.929,62.929,559.692,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_africa_middle_east_solar,22,622.622,63.91,63.91,558.712,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_africa_middle_east_solar,23,622.622,64.238,64.238,558.384,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,australia_pacific_mineral_corridor,0,512.747,88.588,88.588,424.159,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,australia_pacific_mineral_corridor,1,512.747,86.663,86.663,426.084,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,australia_pacific_mineral_corridor,2,512.747,84.305,84.305,428.443,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,australia_pacific_mineral_corridor,3,512.747,82.007,82.007,430.74,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,australia_pacific_mineral_corridor,4,512.747,80.119,80.119,432.628,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,australia_pacific_mineral_corridor,5,512.747,78.769,78.769,433.978,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,australia_pacific_mineral_corridor,6,512.747,83.309,83.309,429.438,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,australia_pacific_mineral_corridor,7,512.747,128.547,128.547,384.2,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,australia_pacific_mineral_corridor,8,512.747,192.932,192.932,319.816,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,australia_pacific_mineral_corridor,9,512.747,259.122,259.122,253.625,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,australia_pacific_mineral_corridor,10,512.747,313.313,313.313,199.434,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,australia_pacific_mineral_corridor,11,512.747,345.119,345.119,167.628,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,australia_pacific_mineral_corridor,12,512.747,348.695,348.695,164.053,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,australia_pacific_mineral_corridor,13,512.747,323.465,323.465,189.282,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,australia_pacific_mineral_corridor,14,512.747,274.156,274.156,238.591,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,australia_pacific_mineral_corridor,15,512.747,210.083,210.083,302.664,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,australia_pacific_mineral_corridor,16,512.747,143.964,143.964,368.783,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,australia_pacific_mineral_corridor,17,512.747,91.07,91.07,421.677,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,australia_pacific_mineral_corridor,18,512.747,75.188,75.188,437.56,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,australia_pacific_mineral_corridor,19,512.747,79.783,79.783,432.965,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,australia_pacific_mineral_corridor,20,512.747,84.029,84.029,428.718,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,australia_pacific_mineral_corridor,21,512.747,87.304,87.304,425.443,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,australia_pacific_mineral_corridor,22,512.747,89.192,89.192,423.555,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,australia_pacific_mineral_corridor,23,512.747,89.565,89.565,423.183,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_sea_europe_firm_wind,0,439.498,133.144,133.144,306.354,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_sea_europe_firm_wind,1,439.498,128.1,128.1,311.398,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_sea_europe_firm_wind,2,439.498,123.403,123.403,316.095,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_sea_europe_firm_wind,3,439.498,119.211,119.211,320.287,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_sea_europe_firm_wind,4,439.498,115.365,115.365,324.133,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_sea_europe_firm_wind,5,439.498,111.518,111.518,327.979,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_sea_europe_firm_wind,6,439.498,107.326,107.326,332.171,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_sea_europe_firm_wind,7,439.498,109.677,109.677,329.821,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_sea_europe_firm_wind,8,439.498,117.141,117.141,322.357,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_sea_europe_firm_wind,9,439.498,126.163,126.163,313.335,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_sea_europe_firm_wind,10,439.498,134.57,134.57,304.928,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_sea_europe_firm_wind,11,439.498,140.883,140.883,298.615,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_sea_europe_firm_wind,12,439.498,144.311,144.311,295.187,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_sea_europe_firm_wind,13,439.498,144.729,144.729,294.768,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_sea_europe_firm_wind,14,439.498,142.608,142.608,296.89,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_sea_europe_firm_wind,15,439.498,138.898,138.898,300.6,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_sea_europe_firm_wind,16,439.498,134.92,134.92,304.578,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_sea_europe_firm_wind,17,439.498,132.341,132.341,307.157,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_sea_europe_firm_wind,18,439.498,133.939,133.939,305.559,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_sea_europe_firm_wind,19,439.498,140.265,140.265,299.232,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_sea_europe_firm_wind,20,439.498,143.68,143.68,295.818,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_sea_europe_firm_wind,21,439.498,144.112,144.112,295.386,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_sea_europe_firm_wind,22,439.498,141.977,141.977,297.521,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,north_sea_europe_firm_wind,23,439.498,138.029,138.029,301.469,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,south_america_hydro_biomass,0,439.498,64.423,64.423,375.074,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,south_america_hydro_biomass,1,439.498,63.555,63.555,375.943,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,south_america_hydro_biomass,2,439.498,62.641,62.641,376.857,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,south_america_hydro_biomass,3,439.498,61.853,61.853,377.645,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,south_america_hydro_biomass,4,439.498,61.283,61.283,378.215,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,south_america_hydro_biomass,5,439.498,60.931,60.931,378.566,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,south_america_hydro_biomass,6,439.498,60.713,60.713,378.784,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,south_america_hydro_biomass,7,439.498,68.021,68.021,371.476,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,south_america_hydro_biomass,8,439.498,85.396,85.396,354.102,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,south_america_hydro_biomass,9,439.498,105.644,105.644,333.854,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,south_america_hydro_biomass,10,439.498,124.165,124.165,315.333,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,south_america_hydro_biomass,11,439.498,137.322,137.322,302.176,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,south_america_hydro_biomass,12,439.498,142.697,142.697,296.8,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,south_america_hydro_biomass,13,439.498,139.373,139.373,300.125,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,south_america_hydro_biomass,14,439.498,128.026,128.026,311.472,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,south_america_hydro_biomass,15,439.498,110.811,110.811,328.687,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,south_america_hydro_biomass,16,439.498,91.057,91.057,348.44,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,south_america_hydro_biomass,17,439.498,72.922,72.922,366.576,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,south_america_hydro_biomass,18,439.498,61.6,61.6,377.897,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,south_america_hydro_biomass,19,439.498,62.416,62.416,377.082,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,south_america_hydro_biomass,20,439.498,63.854,63.854,375.644,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,south_america_hydro_biomass,21,439.498,64.821,64.821,374.677,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,south_america_hydro_biomass,22,439.498,65.212,65.212,374.286,0.0,0.0,0.0,0.0,0.0,0.0
market_regional_reference,south_america_hydro_biomass,23,439.498,65.039,65.039,374.459,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,texas_gulf_storage_corridor,0,1318.493,519.268,519.268,799.225,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,texas_gulf_storage_corridor,1,1318.493,504.652,504.652,813.841,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,texas_gulf_storage_corridor,2,1318.493,487.761,487.761,830.732,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,texas_gulf_storage_corridor,3,1318.493,471.471,471.471,847.022,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,texas_gulf_storage_corridor,4,1318.493,457.525,457.525,860.968,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,texas_gulf_storage_corridor,5,1318.493,446.241,446.241,872.253,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,texas_gulf_storage_corridor,6,1318.493,436.661,436.661,881.832,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,texas_gulf_storage_corridor,7,1318.493,519.873,519.873,798.62,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,texas_gulf_storage_corridor,8,1318.493,673.291,673.291,645.202,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,texas_gulf_storage_corridor,9,1318.493,842.471,842.471,476.022,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,texas_gulf_storage_corridor,10,1318.493,988.863,988.863,329.63,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,texas_gulf_storage_corridor,11,1318.493,1083.208,1083.208,235.286,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,texas_gulf_storage_corridor,12,1318.493,1108.038,1108.038,210.455,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,texas_gulf_storage_corridor,13,1318.493,1059.606,1059.606,258.888,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,texas_gulf_storage_corridor,14,1318.493,947.984,947.984,370.51,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,texas_gulf_storage_corridor,15,1318.493,795.267,795.267,523.226,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,texas_gulf_storage_corridor,16,1318.493,632.411,632.411,686.082,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,texas_gulf_storage_corridor,17,1318.493,496.271,496.271,822.222,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,texas_gulf_storage_corridor,18,1318.493,436.661,436.661,881.832,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,texas_gulf_storage_corridor,19,1318.493,469.842,469.842,848.651,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,texas_gulf_storage_corridor,20,1318.493,498.405,498.405,820.089,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,texas_gulf_storage_corridor,21,1318.493,518.675,518.675,799.818,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,texas_gulf_storage_corridor,22,1318.493,528.641,528.641,789.852,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,texas_gulf_storage_corridor,23,1318.493,528.254,528.254,790.239,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,california_west_desert,0,952.245,240.748,240.748,711.497,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,california_west_desert,1,952.245,239.796,239.796,712.449,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,california_west_desert,2,952.245,236.942,236.942,715.303,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,california_west_desert,3,952.245,233.054,233.054,719.191,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,california_west_desert,4,952.245,229.071,229.071,723.174,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,california_west_desert,5,952.245,225.758,225.758,726.487,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,california_west_desert,6,952.245,223.519,223.519,728.726,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,california_west_desert,7,952.245,266.839,266.839,685.406,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,california_west_desert,8,952.245,457.569,457.569,494.676,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,california_west_desert,9,952.245,705.42,705.42,246.825,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,california_west_desert,10,952.245,950.001,950.001,2.244,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,california_west_desert,11,952.245,1142.141,952.245,0.0,0.0,189.896,0.0,13.794,0.0,176.103
dedicated_aether_corridors_dispatch,california_west_desert,12,952.245,1245.692,952.245,0.0,0.0,293.447,0.0,21.315,176.103,448.234
dedicated_aether_corridors_dispatch,california_west_desert,13,952.245,1241.709,952.245,0.0,0.0,289.464,0.0,21.026,448.234,716.672
dedicated_aether_corridors_dispatch,california_west_desert,14,952.245,1130.957,952.245,0.0,0.0,178.712,0.0,12.981,716.672,882.403
dedicated_aether_corridors_dispatch,california_west_desert,15,952.245,933.724,952.245,0.0,0.0,0.0,18.521,1.451,882.403,862.432
dedicated_aether_corridors_dispatch,california_west_desert,16,952.245,687.001,952.245,0.0,0.0,0.0,265.244,20.776,862.432,576.412
dedicated_aether_corridors_dispatch,california_west_desert,17,952.245,440.102,952.245,0.0,0.0,0.0,512.143,40.115,576.412,24.154
dedicated_aether_corridors_dispatch,california_west_desert,18,952.245,252.862,275.261,676.984,0.0,0.0,22.399,1.754,24.154,0.0
dedicated_aether_corridors_dispatch,california_west_desert,19,952.245,214.477,214.477,737.768,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,california_west_desert,20,952.245,221.773,221.773,730.472,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,california_west_desert,21,952.245,229.07,229.07,723.175,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,california_west_desert,22,952.245,235.196,235.196,717.049,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,california_west_desert,23,952.245,239.241,239.241,713.005,0.0,0.0,0.0,0.0,0.0,0.0
